"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003313464722","https://ae04.alicdn.com/kf/Sb35b961165c54390838300e5366a4fb3w.jpg",,"Customize Your Name/Photo/Logo Handbag Fashion Underarm Clutch Bag Girl Travel Shopping Shoulder Bags Women Messenger Bag","USD 8.30","USD 4.81","42%","USD","7","USD 0.34","69","91.8%","https://s.click.aliexpress.com/e/_DnNV1Ix",,,,,,
"1005003059736560","https://ae04.alicdn.com/kf/H526f6b40780b4e35ad72a0e53ae9653e8.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/351671663417.mp4","Women's Bag Fashion Handbag Casual Tote Shoulder Bag 2022 New Female Bag Nylon Pure Color Zipper Handle Messenger Crossbody Bags","USD 16.09","USD 8.85","45%","USD","8.0","USD 0.71","73","99.0%","https://s.click.aliexpress.com/e/_Dlv8rND",,,,,,
"1005002384915142","https://ae04.alicdn.com/kf/He3ffff8b81d74c54a40cbb48f85f50cew.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/348590328776.mp4","JANGEAR Men Lightweight Nylon Bags Casual Shoulder Bag Travel Tote Waterproof Shoulder Bags Mens Business Horizontal Handbag","USD 40.20","USD 16.48","59%","USD","12.0","USD 1.98","125","94.2%","https://s.click.aliexpress.com/e/_DCzN0np","HUDONGHUDONG","2022/11/10 00:00:00","2023/01/31 23:59:59","USD 2.00","1907","USD 3.00"
"1005004491314129","https://ae04.alicdn.com/kf/S0d5dc33b1c064ce58bc691216bc03d8cZ.jpg",,"Fashion Girl Handbags Trendy All-Match Crossbody Bag Women Corduroy Shoulder Bag","USD 3.98","USD 2.07","48%","USD","7","USD 0.14","23","100.0%","https://s.click.aliexpress.com/e/_DkoPl2b",,,,,,
"1005004122255447","https://ae04.alicdn.com/kf/Hcfc15cfdbef549c9bb1ed67dc03f2ff6t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100007318061.mp4","Casual Nylon Women Crossbody Bags Lady Simple Solid Color Messenger Bags Pure Color Small Handbags Female Daily Shoulder Bags","USD 3.24","USD 1.68","48%","USD","7","USD 0.12","22","95.0%","https://s.click.aliexpress.com/e/_DkDBHt1",,,,,,
"1005004671821525","https://ae04.alicdn.com/kf/S171567d5c72349a9a20cc0b61d3fd42du.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100084008314.mp4","Women Bags 2022 New Simple Design Trend Crossbody Bags Free Shipping Female Shoulder Bag Small Clutch Bags Green Ladies handbags","USD 18.65","USD 13.99","25%","USD","7","USD 0.98","62","99.1%","https://s.click.aliexpress.com/e/_Dn10u4j",,,,,,
"32830546161","https://ae04.alicdn.com/kf/Sb10ecfaaca4840d792ec24e12277a9c1s.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100109665933.mp4","Lifetime Warranty Men's Messenger Bags Business Shoulder Bags Leisure Sling Bag Male Messenger Bag Mini Chest Bags For 9.7"" ipad","USD 45.00","USD 23.40","48%","USD","7","USD 1.64","34","98.6%","https://s.click.aliexpress.com/e/_Dlt721z",,,,,,
"1005004169597537","https://ae04.alicdn.com/kf/S5c01ff7454cb42da99e7bbf55ab19bfbx.jpg",,"Oxford Ladies Messenger Bags Young Fashion Women's Handbags Crossbody Bags Large Capacity Sling Shoulder Bags Canvas School Bag","USD 18.51","USD 7.40","60%","USD","7","USD 0.52","37","95.0%","https://s.click.aliexpress.com/e/_Dchb7ZD",,,,,,
"1005003754420064","https://ae04.alicdn.com/kf/He22bbc91c2084bdabc42a5295a4ad317c.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100005074466.mp4","Bags 2022 Women's Brand Designer Phone Shoulder Bags Women PU Leather Crossbody Bags Ladies Fashion High Quality Small Handbags","USD 19.22","USD 10.57","45%","USD","8.0","USD 0.85","24","97.5%","https://s.click.aliexpress.com/e/_DBRnEUT",,,,,,
"1005004407216778","https://ae04.alicdn.com/kf/Sc97dc2360a90422093ff26cb01f81af0l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100049886535.mp4","Drop Ship Crossbody Shoulder Bags for Women Small Flap Messenger Bag Clutch Plaid Pu Leather Female Handbag with Purse","USD 6.80","USD 3.40","50%","USD","30.0","USD 1.02","22","null%","https://s.click.aliexpress.com/e/_DBjwMoF",,,,,,
"1005003027506504","https://ae04.alicdn.com/kf/H0e6970e99b34457dacc14ab046ee6ca8T.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/319797847625.mp4","Fashion Women's Large Capacity Pu Leather Bucket Handbags Crossbody Bag Casual Messenger Travel Shoulder Bag Female Shopping Bag","USD 24.82","USD 16.13","35%","USD","7","USD 1.13","51","100.0%","https://s.click.aliexpress.com/e/_DDDf2sF",,,,,,
"1005003792726829","https://ae04.alicdn.com/kf/H8b097c631f8c4ad3879f8fc054348ec1W.jpg",,"Women Canvas Leaves Flower Tote Shopper Bags Ladies Casual Cotton Cloth Shoulder Bag Eco Reusable Shopping Bag Girl Beach Travel","USD 7.11","USD 6.40","10%","USD","7","USD 0.45","44","100.0%","https://s.click.aliexpress.com/e/_DcGzceR",,,,,,
"1005003076724767","https://ae04.alicdn.com/kf/H6f20879e3eeb43d8ba644252a57d782dp.jpg",,"Japanese Demon Slayer Print Canvas Tote Anime Funny Women Bag Large-capacity Casual Cartoon Harajuku Women Shopper Shoulder Bags","USD 4.10","USD 2.95","28%","USD","7","USD 0.21","41","98.5%","https://s.click.aliexpress.com/e/_DFElS2P",,,,,,
"1005002925294050","https://ae04.alicdn.com/kf/Ufcbefa63231d4e92b9e4575e6d2577bee.jpg",,"Disney Lilo Stitch Cartoon Printed Handbag Casual High Capacity Eco Reusable Shoppaing Bag Blue Girl Women Travel Beach Tote Bag","USD 9.97","USD 4.59","54%","USD","7","USD 0.32","35","100.0%","https://s.click.aliexpress.com/e/_DEIjWIB",,,,,,
"4000278237692","https://ae04.alicdn.com/kf/Hba2a6f80f0cc4fbea84b90f6b09458deH.jpg",,"Women Famous Brand Fashion Mini Bag Crossbody Bag Small Handbags Leopard Women Leather & Scrub Shoulder Messenger Bags","USD 11.42","USD 6.85","40%","USD","7","USD 0.48","50","92.0%","https://s.click.aliexpress.com/e/_Dc9V8mP",,,,,,
"32889122342","https://ae04.alicdn.com/kf/HTB1nI8Nrm8YBeNkSnb4q6yevFXaN.jpg",,"Quality Leather Men Design Casual Brown Classic Shoulder Sling Bag Multi-function Fashion Travel Waist Belt Pack Leg Bag 211-3","USD 30.00","USD 15.30","49%","USD","8.0","USD 1.22","53","87.1%","https://s.click.aliexpress.com/e/_DDl6YGb",,,,,,
"1005003395213417","https://ae04.alicdn.com/kf/Se4ad99f5a21548408cfb689d2c4cbf93a.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/330743749176.mp4","SC Large Soft Slouchy Leather Women Shoulder Bag Lady Cowhide Multi Pockets Casual Soft Hobo Female Messenger Real Skin Handbag","USD 96.59","USD 54.09","44%","USD","7","USD 3.79","81","96.7%","https://s.click.aliexpress.com/e/_DBVkE0b",,,,,,
"1005004763065902","https://ae04.alicdn.com/kf/Sbf1b0f275f974f38ad5037f45cd62ef4J.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100088695046.mp4","Fashion Chest Bag Men Travel Waterproof Leisure Male Chest Bag Sports Packs Messenger Shoulder Sling Running WomenBag Quality","USD 73.75","USD 30.98","58%","USD","7","USD 2.17","32","96.0%","https://s.click.aliexpress.com/e/_DdeA8b1",,,,,,
"1005004555577217","https://ae04.alicdn.com/kf/Sc0603ab3e25f4efcaf84bdbfab0c2376P.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100069609202.mp4","Soft Leather  Stitching Women's Backpacks Anti-theft Back Zipper Ladies School Bags Summer New Casual Single Shoulder Backpack","USD 34.92","USD 18.86","46%","USD","7","USD 1.32","29","100.0%","https://s.click.aliexpress.com/e/_DF8ZoLv",,,,,,
"1005002352998902","https://ae04.alicdn.com/kf/H0ffe01b6f25842bdb525cc075d3476ae7.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/302768229647.mp4","Fashion Canvas Crossbody Bags for Women 2022 Casual Small Shoulder Bag Handbag Zipper Students Mini Messenger Bag Purse Flap","USD 9.76","USD 4.98","49%","USD","7","USD 0.35","472","97.7%","https://s.click.aliexpress.com/e/_DcHQK3t",,,,,,
"1005003245808509","https://ae04.alicdn.com/kf/U57ec897272ff463fac369ba65730b8f6U.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/325808170308.mp4","Floral Eiffel Tower Print Tote Bag Paris Landscape Shoulder Bag Fashion Pretty Handbags High Capacity Shopping Bag Eco Beach Bag","USD 8.33","USD 4.50","46%","USD","10.0","USD 0.45","72","95.2%","https://s.click.aliexpress.com/e/_DBmU3Gr",,,,,,
"1005003480169058","https://ae04.alicdn.com/kf/A81c02277e1e4487283555770f4e0c66ac.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/334381027180.mp4","JOYIR Crazy Horse Leather Small Messenger Bag for Men Vintage Shoulder Crossbody Bags for 7.9""iPad Work Business Travel Handbag","USD 87.75","USD 45.63","48%","USD","7","USD 3.19","149","97.7%","https://s.click.aliexpress.com/e/_DDYdbYX",,,,,,
"33012525565","https://ae04.alicdn.com/kf/H1e2e24be58e246279d8f071ceb39ebf3E.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/284948071177.mp4","Cute Cat Print Reusable Shopping Bag Women Bags 2019 Summer Tote Bag Traveling School Bags B06034","USD 10.26","USD 4.93","52%","USD","7","USD 0.35","56","96.7%","https://s.click.aliexpress.com/e/_DEPVQJD",,,,,,
"1005002107368217","https://ae04.alicdn.com/kf/S155a512faeea4122ad2c5bfaddec896cR.jpg",,"Witch / 666 / Hail Satan Women Shoulder Bag Baphomet / Witchcraft Handbag Black Cat Causal Totes Bags Ladies Shopping Bag","USD 7.30","USD 4.60","37%","USD","7","USD 0.32","48","91.1%","https://s.click.aliexpress.com/e/_DlGDJPV",,,,,,
"1005004215691781","https://ae04.alicdn.com/kf/S262b32279bca430ebb6a705e7c125ce5D.jpg",,"Japanese Harajuku Nylon Bag Crossbody Bags For Women Student Book Bag Cool Shoulder Bag Satchels Messenger Bag Bolsa Feminina","USD 23.13","USD 14.80","36%","USD","7","USD 1.04","443","94.2%","https://s.click.aliexpress.com/e/_DEJqfRN",,,,,,
"1005002831228804","https://ae04.alicdn.com/kf/H0704462182f54515914b977975a9ca483.jpg",,"Lady Designer Tote Bags Sumi Black Cat Printed Linen Fabric Eco Handbag Shopping Office Reusable Casual Shoulder Bag","USD 9.99","USD 2.10","79%","USD","7","USD 0.15","115","94.7%","https://s.click.aliexpress.com/e/_DmEsNcn",,,,,,
"1005003568756273","https://ae04.alicdn.com/kf/H84b9b073f6ed4e60850c533b3a52802cm.jpg",,"YoReAi New 3D Gun Shaped Chains Women Shoulder Bags Luxury Leather Crossbody Bag Lady High Quality Small Purses Clutch for Girls","USD 19.05","USD 10.29","46%","USD","7","USD 0.72","21","100.0%","https://s.click.aliexpress.com/e/_DBTOGH5",,,,,,
"32851063044","https://ae04.alicdn.com/kf/HTB14rtdfiMnBKNjSZFzq6A_qVXal.jpg",,"Aliwood Women Genuine Leather Tassel Shoulder Messenger Bag Diamonds Clutch High Quality Ladies Crossbody Bags Handbag Bolsas","USD 17.39","USD 9.39","46%","USD","8.0","USD 0.75","32","93.3%","https://s.click.aliexpress.com/e/_DEG01uB",,,,,,
"1005003885500044","https://ae04.alicdn.com/kf/Sc79a6eb2ab4c4c46979dbf8d9bfe3d34K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/348108855793.mp4","Women Fashion Vintage Shoulder Bag Designer Luxury PU Leather Underarm Bag Ladies Crossbody Bag Chain Small Square Bag New 2022","USD 45.43","USD 19.99","56%","USD","8.0","USD 1.60","57","91.1%","https://s.click.aliexpress.com/e/_DELDPpv",,,,,,
"1005003379501749","https://ae04.alicdn.com/kf/S763adc53ab49406c82739d0316fb748fP.jpg",,"Genshin Impact Shopping Bag Graphic Tote Harajuku Shopper Bag Women Canvas Shoulder Bag Female Ulzzang Funny Eco Large-capacity","USD 7.00","USD 3.78","46%","USD","7","USD 0.26","167","92.0%","https://s.click.aliexpress.com/e/_DnlmCXD",,,,,,
"33015170379","https://ae04.alicdn.com/kf/H195391ff6a2743c0ba1ce00bf395bf50R.jpg",,"Personalized Skull Princess Women Tote Bags With Skeleton Print Reusable Shopping Bags Skull Girl Handbags Traveling School Tote","USD 10.26","USD 4.93","52%","USD","7","USD 0.35","50","98.5%","https://s.click.aliexpress.com/e/_DmzdkFt",,,,,,
"1005003127351031","https://ae04.alicdn.com/kf/S0bf6ad7b06034e859e16e580c31b8901K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/337291928740.mp4","High Quality Women's Soft Leather Shoulder Bags Multi-Layer Classic Crossbody Bag Luxury Designer Handbag and Purse","USD 21.12","USD 10.35","51%","USD","8.0","USD 0.83","116","92.0%","https://s.click.aliexpress.com/e/_DC1hsZd",,,,,,
"4000543125704","https://ae04.alicdn.com/kf/Hfe92988849dc4e07bbec3a07e0cd1983k.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317239515077.mp4","Large Capacity Men's Business Handbags Men Laptop Bags 16"" 17.3"" Notebook Computer Tote Bags Male Crossbody Travel Shoulder Bag","USD 64.17","USD 35.94","44%","USD","7","USD 2.52","51","98.6%","https://s.click.aliexpress.com/e/_DCotNm7",,,,,,
"1005004568915202","https://ae04.alicdn.com/kf/Sb5947abd9c254e5cb754f4ec95f103a0f.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100071898174.mp4","TINYAT Business Shoulder Bag For Men Work Canvas Husband Crossbody Bags Sling Bag Waterproof Man Shoulder Bag For 7.9' Ipad","USD 21.96","USD 10.98","50%","USD","8.0","USD 0.88","224","98.4%","https://s.click.aliexpress.com/e/_DELfoVl",,,,,,
"1005001568451880","https://ae04.alicdn.com/kf/Hcf4047ac3a7d43489fa3e926343ef141u.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/281993593167.mp4","2020 Women PU Leather School Bags Vintage Backpack Women Big Schoolbag Mochila Feminina Brown Black Backpacks Sac A Dos Bagpack","USD 44.07","USD 24.24","45%","USD","7","USD 1.70","30","92.0%","https://s.click.aliexpress.com/e/_DeNlFHh",,,,,,
"1005004661617074","https://ae04.alicdn.com/kf/S0baf397eadfc4f9fbc23f412de3311ea4.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100082084631.mp4","2022 High-Quality Materials Durable Men Multi-Function Leather Shoulder Messenger Bag Handbag Mobile Phone Bag Father's Gift","USD 1.20","USD 0.72","40%","USD","7","USD 0.05","126","95.2%","https://s.click.aliexpress.com/e/_DBSJdSb",,,,,,
"4001020097314","https://ae04.alicdn.com/kf/Sb01efd5629d449b69cea35f668ba5f14b.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/289148307042.mp4","Men's Canvas Crossbody Shoulder Messenger Bags Man New Fashion Cross Body Bag Casual Solid Multi Function Portable Male Bag 2020","USD 57.88","USD 18.52","68%","USD","7","USD 1.30","127","89.7%","https://s.click.aliexpress.com/e/_Dmm3j0B",,,,,,
"1005003211178383","https://ae04.alicdn.com/kf/Hed5265bed869436dbbadfb000bce94d9b.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/339048351207.mp4","High Quality Square Women Shoulder Bag for Women  Small Simple Cossbody Bags Luxury Handbags Women Bags Designer Travel Bag","USD 12.10","USD 6.05","50%","USD","7","USD 0.42","36","85.0%","https://s.click.aliexpress.com/e/_DFYkAG7",,,,,,
"1005002734147677","https://ae04.alicdn.com/kf/Hcbdf267d1b6543dbb288ae0195e3c19eW.jpg",,"Women Long Wallet Shoulder Bag Female Wallets Clutch Lady Purse Zipper Phone Pocket Card Holder Ladies Carteras 2022","USD 5.98","USD 4.01","33%","USD","7","USD 0.28","38","90.0%","https://s.click.aliexpress.com/e/_DdLbNfl",,,,,,
"1005004146166861","https://ae04.alicdn.com/kf/S7e1419f8d1e042af8233b9d6ab672f0e8.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100010114115.mp4","Simple Canvas Messenger Bags Fashion Girls Embroidery Planet Small Square Shoulder Crossbody Bag Retro Female Daily Phone Purse","USD 10.60","USD 7.42","30%","USD","7","USD 0.52","27","73.3%","https://s.click.aliexpress.com/e/_DBWtpB9",,,,,,
"1005004604956116","https://ae04.alicdn.com/kf/Sd4be1b15ac854bb482ab457e0d1664a2Y.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100076341816.mp4","Men Shoulder Bag Tide Brand Mobile Phone Messenger Bag Ins Japanese Cross-body Backpack Multi-functional Woman Shoulder Bag","USD 7.73","USD 3.94","49%","USD","13.0","USD 0.51","29","80.0%","https://s.click.aliexpress.com/e/_DDhfcOn",,,,,,
"32436957322","https://ae04.alicdn.com/kf/S35a4ef3170b54cb1a50d57d566958936G.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/240058542236.mp4","Pearl Clutch Bags Women Purse Ladies white Hand Bags Evening Bags for Party Wedding black Shoulder Bag Bolsa Feminina","USD 31.20","USD 25.58","18%","USD","8.0","USD 2.05","29","93.3%","https://s.click.aliexpress.com/e/_DCf4Th1",,,,,,
"1005003129525289","https://ae04.alicdn.com/kf/Hcd467638de594741851fb30148651c71z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/322168510270.mp4","Men's Chest Bag Leather Messenger Bag Multi-Functional Crossbody Bags Male Korea Messenger Shoulder Bag USB Charging Chest Pack","USD 33.84","USD 17.26","49%","USD","7","USD 1.21","23","100.0%","https://s.click.aliexpress.com/e/_Dd8LjkP",,,,,,
"1005003882260229","https://ae04.alicdn.com/kf/S32e27b7313804a01b43c23784697acf1D.jpg",,"Waterproof Mobile Phone Bag Case for Iphone Samsung Xiaomi Crossbody Women Shoulder Package Wallet Pouch with Bear 26 Letters","USD 7.49","USD 4.49","40%","USD","15.0","USD 0.67","70","89.6%","https://s.click.aliexpress.com/e/_DB9EH6x",,,,,,
"1005002484521397","https://ae04.alicdn.com/kf/Hb79451f72a394b4386417f947b4b1a80k.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/306408303745.mp4","Unisex Large Capacity Casual Fashion Single Shoulder Bag Korean Teenagers Multiple Pockets Book Bag Nylon Waterproof Travel Bag","USD 30.49","USD 16.16","47%","USD","7","USD 1.13","371","93.0%","https://s.click.aliexpress.com/e/_DkGYneF",,,,,,
"32968704445","https://ae04.alicdn.com/kf/HTB16aeHaPzuK1RjSsppq6xz0XXaN.jpg",,"Multi Pocket Luxury Soft PU Leather Shoulder Bags for Women Large Capacity Shopping Crossbody Hobo Bags European Tote Handbag","USD 29.00","USD 18.85","35%","USD","8.0","USD 1.51","89","99.4%","https://s.click.aliexpress.com/e/_De6AqQn",,,,,,
"1005001685294807","https://ae04.alicdn.com/kf/Ha319bc1ac4da4cf690350296880e1d99u.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/312385550524.mp4","Rivet Tassel Simple Designer Black Crossbody Bags for Women New Casual Female Shoulder Bag Genuine Leather Ladies Messenger Bag","USD 27.54","USD 16.52","40%","USD","7","USD 1.16","76","95.8%","https://s.click.aliexpress.com/e/_DeHXuML",,,,,,
"32982402957","https://ae04.alicdn.com/kf/S39b4b5a1959146adb7a099ed1eb38c2eg.png","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/277082590638.mp4","CONTACT'S 2022 New Genuine Leather Men's Messenger Bag Vintage Shoulder Bags for 7.9"" Ipad Mini High Quality Male Crossbody Bag","USD 83.17","USD 43.25","48%","USD","8.0","USD 3.46","247","99.1%","https://s.click.aliexpress.com/e/_DCIeEqf",,,,,,
"33035587706","https://ae04.alicdn.com/kf/HTB1q8VgPXXXXXb7XVXXq6xXFXXXQ.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/282004308760.mp4","Miyahouse Colorful Cartoon Elephant Printed Messenger Bag Mini Flap Shoulder Bag Canvas Bag For Girls Summer Ladies Small Bag","USD 3.61","USD 1.99","45%","USD","7","USD 0.14","53","93.9%","https://s.click.aliexpress.com/e/_DnquDMf",,,,,,
"1005002279084271","https://ae04.alicdn.com/kf/Hfb7c54b8b65b4ff997e6ae91ce047d3dY.jpg",,"Women Shopping Bag Cartoon Le Petit Prince Fox Rose Print Ladies Shoulder Bag Handbags Reusable Grocery Shopper Tote Bags Gift","USD 9.31","USD 4.47","52%","USD","8.0","USD 0.36","120","97.6%","https://s.click.aliexpress.com/e/_DetqLTH",,,,,,
"1005002508598204","https://ae04.alicdn.com/kf/Hf205473a519b4377a33bce6979e29025i.jpg",,"Unicorn Sequins Waist Pack Girls Shoulder Belt Bag Kids Fanny Chest Bag Cartoon Girls Belt Mermaid Sport Purse Children Gifts","USD 5.54","USD 4.15","25%","USD","7","USD 0.29","20","100.0%","https://s.click.aliexpress.com/e/_DCU8mwr",,,,,,
"4000260553545","https://ae04.alicdn.com/kf/Hdf6f16c09f98425b9c7096041c874331d.jpg",,"Summer Womens Bohemian Woven Handbag Shoulder Beach Bag Casual Tote Straw Wicker","USD 2.76","USD 2.40","13%","USD","7","USD 0.17","25","91.4%","https://s.click.aliexpress.com/e/_DBJFHn9",,,,,,
"1005003112939056","https://ae04.alicdn.com/kf/H8760aeeacfe34c768befeaa61cc8c15a7.jpg",,"Leather Casual Tote Bag Vintage Women Bags Fashion Shoulder Bag Big Women's Bag Shopper Thin Ladies Tote Top Handle Bags","USD 18.03","USD 9.38","48%","USD","7","USD 0.66","57","100.0%","https://s.click.aliexpress.com/e/_DCyHAvz",,,,,,
"1005003528312118","https://ae04.alicdn.com/kf/H6504aaf15546465c8688300b65a2c40eS.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/336003170762.mp4","New Men's Shoulder Messenger Bag Casual Men's Bag Portable Briefcase Nylon Waterproof Outdoor Bag","USD 14.78","USD 5.32","64%","USD","8.0","USD 0.43","27","97.5%","https://s.click.aliexpress.com/e/_DCcds7v",,,,,,
"32977270570","https://ae04.alicdn.com/kf/S94a9e2aab2cf4cc1802bfe47bb014905s.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/345838223833.mp4","Men Small Shoulder Messenger Bag Waist Belt Pack Military Fashion Waterproof Nylon Male Purse Bum Hip Sling Cross Body Fanny Bag","USD 15.15","USD 9.70","36%","USD","7","USD 0.68","121","95.4%","https://s.click.aliexpress.com/e/_DlNWYzH",,,,,,
"1005002328071551","https://ae04.alicdn.com/kf/Sa81db477c4474f1095de886668e6fbdat.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/301708064136.mp4","2021 New Men's Messenger Bag Brand designer PU Leather Retro Large-capacity Shoulder Bag Man Handbag Travel Backpack Sac à main","USD 8.85","USD 4.60","48%","USD","7","USD 0.32","197","92.7%","https://s.click.aliexpress.com/e/_DFHCEZH",,,,,,
"1005002788495306","https://ae04.alicdn.com/kf/H9f18480fa51a441eaecd2c341a7891928.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/336202328865.mp4","Fun Cartoon Bear Shopping Bag Shopper Bag Tote Bag Summer Shoulder Canvas Bag Large Capacity Wild Messenger Bag Cute Fun Handbag","USD 8.98","USD 3.50","61%","USD","8.0","USD 0.28","114","95.4%","https://s.click.aliexpress.com/e/_DnNZ9Rz",,,,,,
"1005004694618605","https://ae04.alicdn.com/kf/S45fd6052b1c84678a2f3166c8b21c027Q.jpg",,"Women Bag New Nylon Cloth Large Capacity Wild Korean Japan Shoulder Bag Ladies Portable Tote Handbag","USD 10.98","USD 5.49","50%","USD","7","USD 0.38","30","80.0%","https://s.click.aliexpress.com/e/_DmWCghN",,,,,,
"1005004122482309","https://ae04.alicdn.com/kf/S996a41a5e09a40b4ae6c25e49e4fdbc6P.jpg",,"1 Pc Women Monet Lotus Print Shoulder Bag Large Canvas  Water Lily Painting Tote Bags Handbags Shopping Bag Student School  Bag","USD 18.15","USD 9.44","48%","USD","8.0","USD 0.76","30","100.0%","https://s.click.aliexpress.com/e/_DCBQfDh",,,,,,
"1005004622207538","https://ae04.alicdn.com/kf/S18d338f2e92f46afb0eb8e9d265e2c2d4.jpg",,"Elegant Ladies Straw Woven Handbag Women Holiday Beach Casual Tote Top-Handle Bags Fashion Retro Shoulder Bags ","USD 2.27","USD 1.57","31%","USD","8.0","USD 0.13","26","70.0%","https://s.click.aliexpress.com/e/_DE3qS03",,,,,,
"1005004095200352","https://ae04.alicdn.com/kf/S61913b365f824606ab96df77ab4c3bf8K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100004223447.mp4","Luxury Purses and Handbags Women Bag High Quality Soft Leather Designer Multi-pocket Crossbody Shoulder Bag for Female 2022 Sac","USD 24.94","USD 14.21","43%","USD","7","USD 0.99","58","90.0%","https://s.click.aliexpress.com/e/_DeuxPUR",,,,,,
"1005003716009463","https://ae04.alicdn.com/kf/Sb32d1fdd92204bea98f31baed0f101a1i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/342506006801.mp4","Women's Messenger Bag Shoulder Mobile Phone Bags Small PU Leather Crossbody Wallet Ladies Card Holder Coin Purse Female","USD 19.50","USD 10.72","45%","USD","7","USD 0.75","793","96.7%","https://s.click.aliexpress.com/e/_Dl9s2wr",,,,,,
"1005004596594608","https://ae04.alicdn.com/kf/S5e82440444b0472095507e4c66ca85ffd.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100075013479.mp4","Fashion Women's Bag Soft Leather Wallets Cell Phone Purse Messenger Bags of Women Strap Handbag Female Crossbody Shoulder Bag","USD 7.50","USD 2.10","72%","USD","7","USD 0.15","37","90.0%","https://s.click.aliexpress.com/e/_DmbWIOR",,,,,,
"1005003722120784","https://ae04.alicdn.com/kf/Ace725be569e346508f98c89f5ea0258f6.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/349755416866.mp4","Handbags Women Bag Female Shoulder Bag Messenger Bag Large-capacity Mirror Touch Screen Mobile Phone Bag Wallet Card Case","USD 7.59","USD 5.69","25%","USD","8.0","USD 0.46","831","94.5%","https://s.click.aliexpress.com/e/_DlOXRkn",,,,,,
"1005004650836729","https://ae04.alicdn.com/kf/S3a6f72ca41f14e3da42f178ab382c284h.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100081015092.mp4","Casual Nylon Hobos Crossbody Bag for Women Designer Shoulder Bags Large Capacity Tote Lady Travel Shopper Bag Female Purses","USD 11.12","USD 8.90","20%","USD","7","USD 0.62","25","100.0%","https://s.click.aliexpress.com/e/_DdprMvV",,,,,,
"1005002363276561","https://ae04.alicdn.com/kf/S6791012abd5748d7aa97ccf58cab79abU.jpg",,"JEEP BULUO Famous Brand Shoulder Bags for Men  Men's Crossbody Bag Small Split Leather  Black Chest Bag High Quality 2021","USD 35.27","USD 17.99","49%","USD","8.0","USD 1.44","72","91.6%","https://s.click.aliexpress.com/e/_DBbqlZv",,,,,,
